股票代碼,股票名稱,產業別,市場別
048385,FBNQ2X國票42購04,,上市
048386,SGBR2X國票42購01,,上市
048387,SGBR2X國票43購01,,上市
048388,美費半國票43購01,,上市
048389,美費半國票45購01,,上市
048390,台塑國票42購01,,上市
048391,台塑國票43購02,,上市
048392,國巨國票43購04,,上市
048393,國巨國票44購01,,上市
048394,元債2X國泰44購03,,上市
048395,川湖國泰44購04,,上市
048396,華通國泰44購03,,上市
048397,鴻海國泰44購06,,上市
048398,台積電國泰44購09,,上市
048399,金像電國泰44購03,,上市
048400,華航國泰44購02,,上市
048401,貿聯國泰44購02,,上市
048402,台積電台新42購10,,上市
048403,鴻準台新42購01,,上市
048404,材料台新42購01,,上市
048405,T50正2富邦44購02,,上市
048406,中興電富邦47購02,,上市
048407,台達電富邦42購03,,上市
048408,台達電富邦42購04,,上市
048409,鴻海富邦42購10,,上市
048410,鴻海富邦44購01,,上市
048411,順德富邦42購01,,上市
048412,威盛富邦42購02,,上市
048413,美律富邦44購01,,上市
048414,國泰金富邦44購01,,上市
048415,大立光富邦45購03,,上市
048416,欣興富邦46購02,,上市
048417,祥碩富邦44購01,,上市
048418,南電富邦45購01,,上市
048419,元債2X元大42購04,,上市
048420,元債2X元大44購04,,上市
048421,亞力元大43購08,,上市
048422,台達電元大43購21,,上市
048423,鴻海元大43購47,,上市
048424,鴻海元大43購48,,上市
048425,鴻海元大43購49,,上市
048426,台積電元大43購87,,上市
048427,台積電元大43購88,,上市
048428,台積電元大44購12,,上市
048429,華碩元大43購03,,上市
048430,矽統元大46購01,,上市
048431,台光電元大43購05,,上市
048432,台光電元大46購01,,上市
048433,冠德元大43購07,,上市
048434,皇昌元大44購02,,上市
048435,大立光元大43購19,,上市
048436,大立光元大43購20,,上市
048437,新日興元大43購09,,上市
048438,新日興元大43購10,,上市
048439,新日興元大43購11,,上市
048440,京鼎元大43購01,,上市
048441,精銳元大43購01,,上市
048442,材料元大43購20,,上市
048443,材料元大43購21,,上市
048444,材料元大43購22,,上市
048445,正文元大43購04,,上市
048446,亞翔元大43購14,,上市
048447,緯穎元大43購10,,上市
048448,緯穎元大43購11,,上市
048449,緯穎元大43購12,,上市
048450,臺股指元大42購22,,上市
048451,臺股指元大42購23,,上市
048452,臺股指元大42購24,,上市
048453,臺股指元大42購25,,上市
048454,臺股指元大42購26,,上市
048455,皇昌中信42購01,,上市
048456,台新金中信42購01,,上市
048457,亞力兆豐44購01,,上市
048458,台達電兆豐43購02,,上市
048459,台達電兆豐44購01,,上市
048460,佳必琪兆豐44購02,,上市
048461,威盛國泰44購01,,上市
048462,新光金國泰44購01,,上市
048463,上緯控國泰44購01,,上市
048464,材料國泰44購02,,上市
048465,祥碩台新42購01,,上市
048466,台灣50元富58購01,,上市
048467,元油反元富42購01,,上市
048468,SGBR2X元富42購03,,上市
048469,士電元富48購01,,上市
048470,亞力元富48購01,,上市
048471,川湖元富48購01,,上市
048472,川湖元富48購02,,上市
048473,川湖元富58購03,,上市
048474,鴻海元富58購01,,上市
048475,台積電元富58購01,,上市
048476,海悅元富42購01,,上市
048477,長榮元富42購09,,上市
048478,創意元富58購01,,上市
048479,世芯元富58購01,,上市
048480,上緯控元富48購01,,上市
048481,材料元富4B購01,,上市
048482,亞翔元富48購01,,上市
048483,亞翔元富48購02,,上市
048484,GIS元富48購01,,上市
048485,惠特元富43購01,,上市
048486,台灣50永豐42購16,,上市
048487,元債2X永豐48購03,,上市
048488,鴻海永豐46購07,,上市
048489,鴻準永豐44購01,,上市
048490,新光金永豐44購02,,上市
048491,大立光永豐42購04,,上市
048492,大立光永豐43購04,,上市
048493,世芯永豐44購03,,上市
048494,世芯永豐44購04,,上市
048495,新光金國票46購01,,上市
048496,新光金國票47購01,,上市
048497,乙盛國票43購01,,上市
048498,美債2X群益48購01,,上市
048499,美債2X群益58購01,,上市
048500,台化群益43購01,,上市
048501,台積電群益48購11,,上市
048502,聯發科群益48購01,,上市
048503,怡利電群益44購01,,上市
048504,長榮群益42購06,,上市
048505,大立光群益43購09,,上市
048506,景碩群益44購06,,上市
048507,材料群益42購07,,上市
048508,彩晶群益43購01,,上市
048509,保瑞群益44購02,,上市
048510,士電統一58購01,,上市
048511,中興電統一48購01,,上市
048512,台積電統一48購06,,上市
048513,英業達統一48購02,,上市
048514,皇昌統一52購01,,上市
048515,皇昌統一52購02,,上市
048516,長榮航統一48購01,,上市
048517,長榮航統一48購02,,上市
048518,中信金統一48購01,,上市
048519,碩天統一49購02,,上市
048520,碩天統一4C購01,,上市
048521,精銳統一48購03,,上市
048522,十銓統一4B購03,,上市
048525,慧洋富邦46購01,,上市
048526,亞翔富邦42購03,,上市
048527,元債2X凱基42購01,,上市
048528,美債2X凱基42購01,,上市
048529,美債2X凱基42購02,,上市
048530,台塑凱基42購01,,上市
048531,亞力凱基46購01,,上市
048532,科妍凱基42購01,,上市
048533,金寶凱基42購01,,上市
048534,鴻海凱基44購07,,上市
048535,順德凱基42購01,,上市
048536,矽統凱基43購07,,上市
048537,瑞昱凱基43購03,,上市
048538,奇鋐凱基42購04,,上市
048539,新日興凱基42購04,,上市
048540,世芯凱基42購06,,上市
048541,祥碩凱基44購01,,上市
048542,亞翔凱基44購03,,上市
048543,同欣電凱基42購01,,上市
048544,晶心科凱基42購01,,上市
048545,緯穎凱基43購11,,上市
048546,和大元大43購06,,上市
048547,大亞元大43購02,,上市
048548,潤隆元大44購01,,上市
048549,上銀元大43購04,,上市
04854T,臺股指凱基3A售17,,上市
048550,聯電元大44購02,,上市
048551,台達電元大43購22,,上市
048552,鴻海元大43購51,,上市
048553,鴻海元大46購03,,上市
048554,鴻海元大47購01,,上市
048555,台積電元大43購92,,上市
048556,台積電元大43購93,,上市
048557,台積電元大48購01,,上市
048558,矽統元大46購02,,上市
048559,台光電元大43購06,,上市
04855T,臺股指凱基3A售18,,上市
048560,台光電元大44購04,,上市
048561,台光電元大46購02,,上市
048562,毅嘉元大43購02,,上市
048563,興富發元大43購07,,上市
048564,皇昌元大44購03,,上市
048565,大立光元大43購21,,上市
048566,大立光元大44購07,,上市
048567,嘉澤元大44購01,,上市
048568,定穎控元大43購02,,上市
048569,精銳元大43購02,,上市
04856T,臺股指凱基3A售19,,上市
048570,材料元大43購23,,上市
048571,材料元大43購24,,上市
048572,材料元大43購25,,上市
048573,正文元大43購05,,上市
048574,亞翔元大43購15,,上市
048575,亞翔元大43購16,,上市
048576,愛山林中信42購02,,上市
048577,南電中信42購01,,上市
048578,美債2X永豐46購01,,上市
048579,台亞永豐42購01,,上市
04857T,臺股指凱基3A售20,,上市
048580,聯發科永豐43購07,,上市
048581,長榮永豐44購03,,上市
048582,欣興永豐42購05,,上市
048583,欣興永豐42購06,,上市
048584,世芯永豐45購01,,上市
048585,世芯永豐45購02,,上市
048586,世芯永豐46購02,,上市
048587,材料永豐45購02,,上市
048588,SGBR2X元富45購01,,上市
048589,東元元富48購01,,上市
048590,亞力元富48購02,,上市
048591,鴻準元富48購02,,上市
048592,大同元富48購01,,上市
048593,華航元富4B購01,,上市
048594,奇鋐元富45購01,,上市
048595,超眾元富48購01,,上市
048596,超眾元富58購01,,上市
048597,香港2X國票42購01,,上市
048598,統一國票42購01,,上市
048599,台化國票42購02,,上市
048600,台化國票43購01,,上市
048601,友達國票42購02,,上市
048602,友達國票43購01,,上市
048603,友達國票44購01,,上市
048604,愛山林國票42購04,,上市
048605,愛山林國票43購02,,上市
048606,旺旺保國票42購01,,上市
048607,旺旺保國票43購01,,上市
048608,長華國票42購01,,上市
048609,台達電國泰44購02,,上市
048610,英業達國泰44購01,,上市
048611,緯創國泰44購03,,上市
048612,台耀國泰44購01,,上市
048613,佳必琪國泰44購02,,上市
048614,義隆兆豐44購01,,上市
048615,可成兆豐44購01,,上市
048616,神基兆豐48購01,,上市
048617,大立光兆豐43購03,,上市
048618,大立光兆豐44購02,,上市
048619,智原兆豐44購01,,上市
048620,世芯兆豐43購03,,上市
048621,新唐兆豐48購01,,上市
048622,元債2X統一48購01,,上市
048623,光寶科統一48購03,,上市
048624,金像電統一48購03,,上市
048625,技嘉統一48購05,,上市
048626,友達統一48購02,,上市
048627,愛山林統一4C購02,,上市
048628,華晶科統一48購01,,上市
048629,超眾統一48購02,,上市
048630,緯穎統一48購01,,上市
048631,緯穎統一48購02,,上市
048632,台虹統一4C購01,,上市
048633,T50反1元大45購03,,上市
048634,T50反1元大45購04,,上市
048635,美債2X元大43購03,,上市
048636,美債2X元大47購01,,上市
048637,SGBR2X元大42購02,,上市
048638,SGBR2X元大43購03,,上市
048639,SGBR2X元大44購02,,上市
048640,永續息元大43購01,,上市
048641,東鹼元大43購01,,上市
048642,南港元大43購01,,上市
048643,聯電元大43購05,,上市
048644,台積電元大43購95,,上市
048645,台積電元大43購96,,上市
048646,台積電元大43購97,,上市
048647,台光電元大43購07,,上市
048648,可成元大43購05,,上市
048649,興富發元大43購08,,上市
048650,富邦金元大44購01,,上市
048651,中信金元大44購01,,上市
048652,大立光元大43購22,,上市
048653,大立光元大44購08,,上市
048654,材料元大43購26,,上市
048655,材料元大43購27,,上市
048656,材料元大43購28,,上市
048657,東科元大44購01,,上市
048658,緯穎元大43購13,,上市
048659,美利達元大43購01,,上市
048660,元債2X群益4A購01,,上市
048661,美債2X群益4A購01,,上市
048662,亞力群益42購04,,上市
048663,潤隆群益42購02,,上市
048664,矽統群益42購07,,上市
048665,王道銀群益44購01,,上市
048666,奇鋐群益44購02,,上市
048667,華晶科群益44購01,,上市
048668,世芯群益42購16,,上市
048669,臻鼎群益46購01,,上市
048670,同欣電群益43購02,,上市
048671,晶心科群益43購01,,上市
048672,緯穎群益42購05,,上市
048673,南茂群益42購02,,上市
048674,滬深2X凱基44購02,,上市
048675,滬深2X凱基45購03,,上市
048676,香港2X凱基42購01,,上市
048677,美債2X凱基4B購01,,上市
048678,台化凱基43購01,,上市
048679,和大凱基42購02,,上市
048680,潤隆凱基44購02,,上市
048681,上銀凱基43購04,,上市
048682,聯電凱基44購01,,上市
048683,台積電凱基43購51,,上市
048684,台積電凱基43購52,,上市
048685,台光電凱基45購01,,上市
048686,怡利電凱基44購01,,上市
048687,興富發凱基43購06,,上市
048688,皇昌凱基44購01,,上市
048689,大立光凱基44購02,,上市
048690,欣興凱基42購02,,上市
048691,景碩凱基42購02,,上市
048692,京鼎凱基44購01,,上市
048693,嘉澤凱基44購01,,上市
048694,世芯凱基45購05,,上市
048695,定穎控凱基42購01,,上市
048696,材料凱基42購06,,上市
048697,乙盛凱基43購02,,上市
048698,亞翔凱基44購04,,上市
048699,保瑞凱基44購04,,上市
048700,緯穎凱基46購02,,上市
048701,南電凱基43購02,,上市
048702,元債2X富邦48購01,,上市
048703,元債2X富邦4B購01,,上市
048704,潤隆富邦44購01,,上市
048705,光寶科富邦42購04,,上市
048706,聯電富邦42購05,,上市
048707,聯電富邦44購01,,上市
048708,全新富邦44購01,,上市
048709,宏達電富邦45購01,,上市
04870T,臺股指元富3A售04,,上市
048710,皇昌富邦44購01,,上市
048711,長榮富邦44購05,,上市
048712,華航富邦44購01,,上市
048713,國泰金富邦42購01,,上市
048714,欣興富邦46購03,,上市
048715,緯創富邦43購05,,上市
048716,臺股指富邦45購03,,上市
048717,台灣50元大42購09,,上市
048718,台灣50元大42購10,,上市
048719,台灣50元大42購11,,上市
04871T,臺股指元富3A售05,,上市
048720,亞力元大43購09,,上市
048721,亞力元大43購10,,上市
048722,亞力元大43購11,,上市
048723,東鹼元大43購02,,上市
048724,聯電元大43購06,,上市
048725,台積電元大44購13,,上市
048726,台積電元大45購07,,上市
048727,台積電元大46購05,,上市
048728,矽統元大43購11,,上市
048729,台光電元大45購04,,上市
04872T,臺股指元富3A售06,,上市
048730,皇昌元大43購06,,上市
048731,皇昌元大45購02,,上市
048732,中信金元大43購01,,上市
048733,景碩元大43購25,,上市
048734,京鼎元大43購02,,上市
048735,材料元大43購29,,上市
048736,材料元大43購30,,上市
048737,材料元大45購01,,上市
048738,東科元大43購01,,上市
048739,緯穎元大43購14,,上市
04873T,臺股指元富3A售07,,上市
048740,矽統兆豐44購02,,上市
048741,奇鋐兆豐44購03,,上市
048742,聯詠兆豐48購01,,上市
048743,亞翔兆豐44購02,,上市
048744,同欣電兆豐44購02,,上市
048745,T50反1中信48購02,,上市
048746,香港2X中信42購02,,上市
048747,元債2X中信45購01,,上市
048748,SGBR2X中信43購01,,上市
048749,統一中信42購01,,上市
048750,台積電中信44購04,,上市
048751,京元電中信42購01,,上市
048752,材料中信45購01,,上市
048753,世紀鋼中信44購01,,上市
048754,臺股指中信44購02,,上市
048755,聯電永豐42購02,,上市
048756,京元電永豐42購03,,上市
048757,健鼎永豐43購02,,上市
048758,美債2X元富58購01,,上市
048759,潤隆元富42購01,,上市
048760,金寶元富48購01,,上市
048761,楠梓電元富45購01,,上市
048762,漢唐元富42購01,,上市
048763,長榮元富56購01,,上市
048764,旺旺保元富42購01,,上市
048765,中信金元富48購01,,上市
048766,奇鋐元富48購01,,上市
048767,十銓元富52購01,,上市
048768,矽力元富48購01,,上市
048769,緯穎元富52購01,,上市
048770,台虹元富42購01,,上市
048771,台虹元富48購01,,上市
048772,元債2X國泰44購04,,上市
048773,亞力國泰44購03,,上市
048774,大立光國泰44購04,,上市
048775,京鼎國泰44購01,,上市
048776,友達統一48購03,,上市
048777,全新統一48購05,,上市
048778,台新金統一49購01,,上市
048779,新光金統一49購01,,上市
04877T,創意群益3A售01,,上市
048780,大立光統一49購02,,上市
048781,智原統一48購03,,上市
048782,欣興統一48購04,,上市
048783,欣興統一48購05,,上市
048784,材料統一52購01,,上市
048785,祥碩統一52購01,,上市
048786,矽力統一4C購01,,上市
048787,矽力統一4C購02,,上市
048788,晶心科統一4C購01,,上市
048789,晶心科統一4C購02,,上市
048790,T50反1凱基46購04,,上市
048791,T50反1凱基46購05,,上市
048792,美債2X凱基48購01,,上市
048793,美債2X凱基4A購01,,上市
